datetime,temperature_c,apparent_temp_c,precipitation_mm,consumption_kw,date,hour,month,weekday,is_weekend,season
2023-07-24 22:00:00,13.372101161051239,11.372101161051239,0.12130102957618226,0.5866208323006454,2023-07-24,22,7,0,False,Літо
2023-07-24 23:00:00,12.755861447591073,10.755861447591073,0.13694424750770884,0.4346716620913851,2023-07-24,23,7,0,False,Літо
2023-07-25 00:00:00,13.327465664286947,11.327465664286947,0.029231832493751317,0.333460010364954,2023-07-25,0,7,1,False,Літо
2023-07-25 01:00:00,10.780857121617366,8.780857121617366,0.20850522357683451,0.30838236125606827,2023-07-25,1,7,1,False,Літо
2023-07-25 02:00:00,11.84465638068983,9.84465638068983,0.0615857361827426,0.2602683932254182,2023-07-25,2,7,1,False,Літо
2023-07-25 03:00:00,14.292840670729442,12.292840670729442,0.02359566693572683,0.10825631722691642,2023-07-25,3,7,1,False,Літо
2023-07-25 04:00:00,13.39478787413795,11.39478787413795,0.2005565861217894,0.256717944045025,2023-07-25,4,7,1,False,Літо
2023-07-25 05:00:00,12.703436558906972,10.703436558906972,0.054097354998939765,0.31441691190656146,2023-07-25,5,7,1,False,Літо
2023-07-25 06:00:00,14.102914326944278,12.102914326944278,0.13875448962319656,0.7159905250450549,2023-07-25,6,7,1,False,Літо
2023-07-25 07:00:00,16.771205133060082,14.771205133060082,0.07941462704587036,0.9155472680516914,2023-07-25,7,7,1,False,Літо
2023-07-25 08:00:00,14.918877156107563,12.918877156107563,0.0481059322397731,1.0851690599074006,2023-07-25,8,7,1,False,Літо
2023-07-25 09:00:00,18.249016075204352,16.249016075204352,0.16600809711052977,0.9458591934632178,2023-07-25,9,7,1,False,Літо
2023-07-25 10:00:00,21.5232212553827,19.5232212553827,0.08782003006253443,0.9336390123192108,2023-07-25,10,7,1,False,Літо
2023-07-25 11:00:00,15.447121429114778,13.447121429114778,0.04952182260264857,0.8812267548827064,2023-07-25,11,7,1,False,Літо
2023-07-25 12:00:00,23.06896420358903,21.06896420358903,0.0116082087216752,1.1536201098931405,2023-07-25,12,7,1,False,Літо
2023-07-25 13:00:00,22.074377568851663,20.074377568851663,0.22580450312206463,0.8747747457120043,2023-07-25,13,7,1,False,Літо
2023-07-25 14:00:00,18.41059778726124,16.41059778726124,0.0036113913013964697,0.6511244767715401,2023-07-25,14,7,1,False,Літо
2023-07-25 15:00:00,19.622315561676356,17.622315561676356,0.19891427953802998,0.7545978697993219,2023-07-25,15,7,1,False,Літо
2023-07-25 16:00:00,17.50629545381266,15.506295453812658,0.04462269870653266,0.9383035344301257,2023-07-25,16,7,1,False,Літо
2023-07-25 17:00:00,18.75407596238997,16.75407596238997,0.10198161642760316,1.1127901864477097,2023-07-25,17,7,1,False,Літо
2023-07-25 18:00:00,16.965366285539883,14.965366285539883,0.2553610298134236,1.2440675920107185,2023-07-25,18,7,1,False,Літо
2023-07-25 19:00:00,10.905763328121381,8.905763328121381,0.016452873074170534,1.1706302702156168,2023-07-25,19,7,1,False,Літо
2023-07-25 20:00:00,13.674524826928353,11.674524826928353,0.08369031825518594,0.973422138615287,2023-07-25,20,7,1,False,Літо
2023-07-25 21:00:00,11.053210386780767,9.053210386780767,0.1445759320677916,0.760287700445863,2023-07-25,21,7,1,False,Літо
2023-07-25 22:00:00,10.83553812211401,8.83553812211401,0.14170993303075452,0.7420351884734172,2023-07-25,22,7,1,False,Літо
2023-07-25 23:00:00,8.714027066615028,6.714027066615028,0.07457717071693154,0.4012152651947246,2023-07-25,23,7,1,False,Літо
2023-07-26 00:00:00,13.49627413824167,11.49627413824167,0.09801347206723802,0.30282674397727405,2023-07-26,0,7,2,False,Літо
2023-07-26 01:00:00,12.250494508359811,10.250494508359811,0.14168648908124162,0.2861639105448223,2023-07-26,1,7,2,False,Літо
2023-07-26 02:00:00,9.190330653131872,7.190330653131872,0.1839024914244424,0.08516921103853609,2023-07-26,2,7,2,False,Літо
2023-07-26 03:00:00,8.795244880246797,6.795244880246797,0.14346996062587866,0.07306972038459783,2023-07-26,3,7,2,False,Літо
2023-07-26 04:00:00,11.728654738044304,9.728654738044304,0.043696342721215954,0.2548008189647194,2023-07-26,4,7,2,False,Літо
2023-07-26 05:00:00,14.574910066670009,12.574910066670009,0.5721865305317092,0.3203999096830408,2023-07-26,5,7,2,False,Літо
2023-07-26 06:00:00,15.480411687892445,13.480411687892445,0.057004974686666945,0.600910802676615,2023-07-26,6,7,2,False,Літо
2023-07-26 07:00:00,18.80036087504909,16.80036087504909,0.0024768935830822678,1.0169631263200591,2023-07-26,7,7,2,False,Літо
2023-07-26 08:00:00,19.079839444361703,17.079839444361703,0.0450384472246593,1.086498858851574,2023-07-26,8,7,2,False,Літо
2023-07-26 09:00:00,20.474671957438552,18.474671957438552,0.013671698073971804,0.9810469497261571,2023-07-26,9,7,2,False,Літо
2023-07-26 10:00:00,19.98383782014307,17.98383782014307,0.012947405274654464,0.885415971621499,2023-07-26,10,7,2,False,Літо
2023-07-26 11:00:00,17.05103167102336,15.05103167102336,0.0330638343068273,0.7679288238165,2023-07-26,11,7,2,False,Літо
2023-07-26 12:00:00,19.6086029377062,17.6086029377062,0.005485277358949702,1.082599800594683,2023-07-26,12,7,2,False,Літо
2023-07-26 13:00:00,21.949808611262675,19.949808611262675,0.1166395069640742,0.821501156283302,2023-07-26,13,7,2,False,Літо
2023-07-26 14:00:00,19.2270811618729,17.2270811618729,0.007686904030639194,0.6946999492045977,2023-07-26,14,7,2,False,Літо
2023-07-26 15:00:00,19.54171464318023,17.54171464318023,0.022726397289883987,0.8365231498761334,2023-07-26,15,7,2,False,Літо
2023-07-26 16:00:00,16.86250336950774,14.862503369507738,0.009750226661552624,0.7997357988014102,2023-07-26,16,7,2,False,Літо
2023-07-26 17:00:00,14.234471528428912,12.234471528428912,0.006525102120203512,1.0085064239560335,2023-07-26,17,7,2,False,Літо
2023-07-26 18:00:00,14.753311871907782,12.753311871907782,0.031163556782729637,1.1144870234801685,2023-07-26,18,7,2,False,Літо
2023-07-26 19:00:00,14.323999660552706,12.323999660552706,0.08483960543890845,1.13650581130092,2023-07-26,19,7,2,False,Літо
2023-07-26 20:00:00,11.188624561077113,9.188624561077113,0.33434632329165415,1.0283958183627995,2023-07-26,20,7,2,False,Літо
2023-07-26 21:00:00,10.993043604353925,8.993043604353925,0.20839047216632478,0.8829624736358931,2023-07-26,21,7,2,False,Літо
2023-07-26 22:00:00,8.790946497105844,6.790946497105844,0.20869409959843135,0.6376693464218455,2023-07-26,22,7,2,False,Літо
2023-07-26 23:00:00,12.408860703682851,10.408860703682851,0.019366610679674826,0.46270563015757193,2023-07-26,23,7,2,False,Літо
2023-07-27 00:00:00,9.411088484823932,7.411088484823932,0.030775852039044663,0.33107490888347746,2023-07-27,0,7,3,False,Літо
2023-07-27 01:00:00,13.075881958807026,11.075881958807026,0.007946896548997946,0.2678349000285813,2023-07-27,1,7,3,False,Літо
2023-07-27 02:00:00,13.727368682159621,11.727368682159621,0.15071897647910115,0.2427012611165509,2023-07-27,2,7,3,False,Літо
2023-07-27 03:00:00,11.302374164623775,9.302374164623775,0.00723731870560439,0.21014452650512017,2023-07-27,3,7,3,False,Літо
2023-07-27 04:00:00,10.483102534905301,8.483102534905301,0.08134987714787992,0.15857153209474192,2023-07-27,4,7,3,False,Літо
2023-07-27 05:00:00,9.534109019020722,7.534109019020722,0.028485350638450774,0.22116659394547605,2023-07-27,5,7,3,False,Літо
2023-07-27 06:00:00,12.055925853946416,10.055925853946416,0.02789808832053589,0.6489097832723097,2023-07-27,6,7,3,False,Літо
2023-07-27 07:00:00,13.546425575715283,11.546425575715283,0.4680438627121487,0.8379602526147205,2023-07-27,7,7,3,False,Літо
2023-07-27 08:00:00,20.256939254923008,18.256939254923008,0.14137881018210852,1.1280417880196154,2023-07-27,8,7,3,False,Літо
2023-07-27 09:00:00,18.76718308038663,16.76718308038663,0.18136331123390126,0.9806258154543991,2023-07-27,9,7,3,False,Літо
2023-07-27 10:00:00,20.10933606710617,18.10933606710617,0.0848591629414905,0.8607314599411394,2023-07-27,10,7,3,False,Літо
2023-07-27 11:00:00,15.388787113575088,13.388787113575088,0.20480536357445556,0.8885611165678515,2023-07-27,11,7,3,False,Літо
2023-07-27 12:00:00,17.604067141565476,15.604067141565476,0.10370202455419582,1.000255217643786,2023-07-27,12,7,3,False,Літо
2023-07-27 13:00:00,21.603788684337918,19.603788684337918,0.2921993172785653,0.7239382893197663,2023-07-27,13,7,3,False,Літо
2023-07-27 14:00:00,19.903675243687363,17.903675243687363,0.033036494461695196,0.7542189640842636,2023-07-27,14,7,3,False,Літо
2023-07-27 15:00:00,18.241123348561544,16.241123348561544,0.09046575252345185,0.831631668382072,2023-07-27,15,7,3,False,Літо
2023-07-27 16:00:00,18.62968471720025,16.62968471720025,0.11716067743126664,0.9192630075848434,2023-07-27,16,7,3,False,Літо
2023-07-27 17:00:00,19.56569083778423,17.56569083778423,0.04991232066464597,1.1333642653826732,2023-07-27,17,7,3,False,Літо
2023-07-27 18:00:00,14.557915072925901,12.557915072925901,0.21178330123514436,1.1806359295258169,2023-07-27,18,7,3,False,Літо
2023-07-27 19:00:00,13.844644379803539,11.844644379803539,0.39022292761509386,1.1463076703891977,2023-07-27,19,7,3,False,Літо
2023-07-27 20:00:00,12.88519383746261,10.88519383746261,0.06807631627794514,1.2111473888020994,2023-07-27,20,7,3,False,Літо
2023-07-27 21:00:00,16.24868536461525,14.248685364615248,0.04953471274953431,0.8993605279734168,2023-07-27,21,7,3,False,Літо
2023-07-27 22:00:00,6.471160452239758,4.471160452239758,0.06385414426332967,0.7022206724656046,2023-07-27,22,7,3,False,Літо
2023-07-27 23:00:00,11.536816898132276,9.536816898132276,0.19155334484940229,0.5140520825647314,2023-07-27,23,7,3,False,Літо
2023-07-28 00:00:00,9.770395502481872,7.770395502481872,0.10369578693265039,0.2390841855625108,2023-07-28,0,7,4,False,Літо
2023-07-28 01:00:00,11.303914320923019,9.303914320923019,0.004580561351886804,0.2307752414850845,2023-07-28,1,7,4,False,Літо
2023-07-28 02:00:00,9.355127873088357,7.355127873088357,0.07812571472052847,0.2469440070808452,2023-07-28,2,7,4,False,Літо
2023-07-28 03:00:00,11.366536032350362,9.366536032350362,0.001745151851553412,0.19987659975264763,2023-07-28,3,7,4,False,Літо
2023-07-28 04:00:00,13.92282115893099,11.92282115893099,0.15074923907514726,0.32176463461815574,2023-07-28,4,7,4,False,Літо
2023-07-28 05:00:00,19.93172517657508,17.93172517657508,0.03979617392336571,0.3907013984388999,2023-07-28,5,7,4,False,Літо
2023-07-28 06:00:00,16.616072378804144,14.616072378804144,0.06386731660530408,0.685924251152942,2023-07-28,6,7,4,False,Літо
2023-07-28 07:00:00,14.597964029451585,12.597964029451585,0.16028501887516158,0.8784109669230519,2023-07-28,7,7,4,False,Літо
2023-07-28 08:00:00,16.652480635954593,14.652480635954593,0.004756217660493038,1.1033729951007631,2023-07-28,8,7,4,False,Літо
2023-07-28 09:00:00,17.62870568916503,15.628705689165031,0.017261862556128424,0.9823156386252907,2023-07-28,9,7,4,False,Літо
2023-07-28 10:00:00,15.738840673662164,13.738840673662164,0.05074320159807347,0.9004860880921137,2023-07-28,10,7,4,False,Літо
2023-07-28 11:00:00,19.169448748042466,17.169448748042466,0.026126757865649844,0.922256930441326,2023-07-28,11,7,4,False,Літо
2023-07-28 12:00:00,21.46565816364349,19.46565816364349,0.04123408304671322,0.9603263567770414,2023-07-28,12,7,4,False,Літо
2023-07-28 13:00:00,17.281164893291752,15.281164893291752,0.6306031681693018,0.8327743302385554,2023-07-28,13,7,4,False,Літо
2023-07-28 14:00:00,21.427092321023377,19.427092321023377,0.17453403284217728,0.878576690430064,2023-07-28,14,7,4,False,Літо
2023-07-28 15:00:00,19.511083548101414,17.511083548101414,0.21533190231318233,0.7584280017734952,2023-07-28,15,7,4,False,Літо
2023-07-28 16:00:00,16.031533356057928,14.031533356057928,0.27654881282823346,0.818735670069766,2023-07-28,16,7,4,False,Літо
2023-07-28 17:00:00,16.01103595083691,14.01103595083691,0.041693445075180996,1.140672761010909,2023-07-28,17,7,4,False,Літо
2023-07-28 18:00:00,18.196643615282067,16.196643615282067,0.03525078637135579,1.3041440194368081,2023-07-28,18,7,4,False,Літо
2023-07-28 19:00:00,15.17300040149913,13.17300040149913,0.026665469556188398,1.16546845512162,2023-07-28,19,7,4,False,Літо
2023-07-28 20:00:00,12.517567309796295,10.517567309796295,0.17726447920925234,1.1478524728876973,2023-07-28,20,7,4,False,Літо
2023-07-28 21:00:00,10.989099460145294,8.989099460145294,0.11380348325176129,0.7218230883416952,2023-07-28,21,7,4,False,Літо
2023-07-28 22:00:00,10.823091121981129,8.823091121981129,0.026941262311809808,0.7176588724417767,2023-07-28,22,7,4,False,Літо
2023-07-28 23:00:00,9.146843752670053,7.146843752670053,0.04731988552845963,0.4318859632356663,2023-07-28,23,7,4,False,Літо
2023-07-29 00:00:00,5.790500988561971,3.7905009885619707,0.07066616184478372,0.4305846197236525,2023-07-29,0,7,5,True,Літо
2023-07-29 01:00:00,14.254726689624121,12.254726689624121,0.07510730689422779,0.23767235238897508,2023-07-29,1,7,5,True,Літо
2023-07-29 02:00:00,10.980522979476609,8.980522979476609,0.2195775185178115,0.32783927859575723,2023-07-29,2,7,5,True,Літо
2023-07-29 03:00:00,12.260760624312336,10.260760624312336,0.047894933574568276,0.17577102332313413,2023-07-29,3,7,5,True,Літо
2023-07-29 04:00:00,12.384184500246182,10.384184500246182,0.23916789696144447,0.1804458436086361,2023-07-29,4,7,5,True,Літо
2023-07-29 05:00:00,12.235671173038222,10.235671173038222,0.05822635539739088,0.2949436320306512,2023-07-29,5,7,5,True,Літо
2023-07-29 06:00:00,14.628151038102459,12.628151038102459,0.13718893129820917,0.4933441883749068,2023-07-29,6,7,5,True,Літо
2023-07-29 07:00:00,13.09530570112398,11.09530570112398,0.2662899795468351,0.8225385634085728,2023-07-29,7,7,5,True,Літо
2023-07-29 08:00:00,22.054172996106608,20.054172996106608,0.23813653907777513,1.0937013719151127,2023-07-29,8,7,5,True,Літо
2023-07-29 09:00:00,16.066509909087944,14.066509909087944,0.005863901593884636,0.9570721984909945,2023-07-29,9,7,5,True,Літо
2023-07-29 10:00:00,17.266194451227836,15.266194451227836,0.023029946260501956,0.9407868755435068,2023-07-29,10,7,5,True,Літо
2023-07-29 11:00:00,18.94911072267254,16.94911072267254,0.06479930005428912,1.0377953235803203,2023-07-29,11,7,5,True,Літо
2023-07-29 12:00:00,22.576151449704756,20.576151449704756,0.05648494671908987,1.0558422798679121,2023-07-29,12,7,5,True,Літо
2023-07-29 13:00:00,19.858647129970652,17.858647129970652,0.10241311667613513,0.8928373925132165,2023-07-29,13,7,5,True,Літо
2023-07-29 14:00:00,16.857855426861267,14.857855426861267,0.28951460515778454,0.8158289790170206,2023-07-29,14,7,5,True,Літо
2023-07-29 15:00:00,21.044210627447416,19.044210627447416,0.011923939582190948,0.8540271328945113,2023-07-29,15,7,5,True,Літо
2023-07-29 16:00:00,18.962001253570968,16.962001253570968,0.060122211494829825,0.80102062706976,2023-07-29,16,7,5,True,Літо
2023-07-29 17:00:00,17.370965139945508,15.370965139945508,0.02137020601543638,1.2464442414375823,2023-07-29,17,7,5,True,Літо
2023-07-29 18:00:00,16.431468482341682,14.431468482341682,0.22453317796378142,1.3224533504876137,2023-07-29,18,7,5,True,Літо
2023-07-29 19:00:00,18.4946285756523,16.4946285756523,0.33404838923118135,1.2071141471461677,2023-07-29,19,7,5,True,Літо
2023-07-29 20:00:00,16.870189790072224,14.870189790072224,0.06514328135519543,1.1472880033840633,2023-07-29,20,7,5,True,Літо
2023-07-29 21:00:00,10.091035408060671,8.091035408060671,0.01098263590734087,0.9250497505901081,2023-07-29,21,7,5,True,Літо
2023-07-29 22:00:00,13.917642966700114,11.917642966700114,0.1538488733803564,0.7876913930927386,2023-07-29,22,7,5,True,Літо
2023-07-29 23:00:00,10.93670724807246,8.93670724807246,0.11944890855945178,0.3636324171348384,2023-07-29,23,7,5,True,Літо
2023-07-30 00:00:00,10.998191632275498,8.998191632275498,0.04379947460281641,0.1902093826672832,2023-07-30,0,7,6,True,Літо
2023-07-30 01:00:00,6.785829205268002,4.785829205268002,0.21839799417580885,0.13134718431978448,2023-07-30,1,7,6,True,Літо
2023-07-30 02:00:00,10.329101450301414,8.329101450301414,0.37227212744442123,0.2630906712410882,2023-07-30,2,7,6,True,Літо
2023-07-30 03:00:00,9.838818913394132,7.838818913394132,0.0816114793483292,0.1261243250527625,2023-07-30,3,7,6,True,Літо
2023-07-30 04:00:00,14.156117629786618,12.156117629786618,0.0834084008935319,0.20926694588599354,2023-07-30,4,7,6,True,Літо
2023-07-30 05:00:00,15.848065775293007,13.848065775293007,0.03531291023202762,0.25351865066133406,2023-07-30,5,7,6,True,Літо
2023-07-30 06:00:00,10.851027297967377,8.851027297967377,0.08782871918278065,0.5715060390032466,2023-07-30,6,7,6,True,Літо
2023-07-30 07:00:00,16.250025497504062,14.250025497504062,0.05791799857950108,0.8285957888828751,2023-07-30,7,7,6,True,Літо
2023-07-30 08:00:00,19.743723009588503,17.743723009588503,0.0359809891223651,0.9666673208102875,2023-07-30,8,7,6,True,Літо
2023-07-30 09:00:00,18.162175981305847,16.162175981305847,0.006954859357605189,1.1432106332557992,2023-07-30,9,7,6,True,Літо
2023-07-30 10:00:00,20.788254308926923,18.788254308926923,0.02912990855762785,0.9423140135171917,2023-07-30,10,7,6,True,Літо
2023-07-30 11:00:00,20.531960066699508,18.531960066699508,0.022046545272078805,0.8947035270592973,2023-07-30,11,7,6,True,Літо
2023-07-30 12:00:00,20.683320463905254,18.683320463905254,0.07809777684016084,1.2057897140106149,2023-07-30,12,7,6,True,Літо
2023-07-30 13:00:00,19.28699917530875,17.28699917530875,0.09204745261575821,0.792239647250512,2023-07-30,13,7,6,True,Літо
2023-07-30 14:00:00,16.896965410650772,14.896965410650772,0.09379529841819394,0.711303175185797,2023-07-30,14,7,6,True,Літо
2023-07-30 15:00:00,16.292473611082684,14.292473611082684,0.04913187935560689,0.7020086104086659,2023-07-30,15,7,6,True,Літо
2023-07-30 16:00:00,18.918705028910637,16.918705028910637,0.0546849656804716,1.0477913687070206,2023-07-30,16,7,6,True,Літо
2023-07-30 17:00:00,16.333011736550368,14.333011736550368,0.17972048462628437,1.157241081116079,2023-07-30,17,7,6,True,Літо
2023-07-30 18:00:00,14.722975510785552,12.722975510785552,0.06467079939971258,1.3218535661278932,2023-07-30,18,7,6,True,Літо
2023-07-30 19:00:00,12.858124689842693,10.858124689842693,0.4404135822425759,1.3233457173893126,2023-07-30,19,7,6,True,Літо
2023-07-30 20:00:00,11.889622309038497,9.889622309038497,0.057913521090355795,1.1777892428939751,2023-07-30,20,7,6,True,Літо
2023-07-30 21:00:00,13.55828968304354,11.55828968304354,0.10486255396001323,0.9861373200123598,2023-07-30,21,7,6,True,Літо
2023-07-30 22:00:00,9.999384817341756,7.999384817341756,0.005167547161153779,0.8583254280112596,2023-07-30,22,7,6,True,Літо
2023-07-30 23:00:00,7.488241441951522,5.488241441951522,0.10594105884421429,0.46457783798655006,2023-07-30,23,7,6,True,Літо
2023-07-31 00:00:00,11.487303551080347,9.487303551080347,0.19066747830334654,0.35927476826592303,2023-07-31,0,7,0,False,Літо
2023-07-31 01:00:00,9.760617540825224,7.7606175408252245,0.2855237356970875,0.2576851271113809,2023-07-31,1,7,0,False,Літо
2023-07-31 02:00:00,10.73266471214336,8.73266471214336,0.5922166734301342,0.22932455812581337,2023-07-31,2,7,0,False,Літо
2023-07-31 03:00:00,14.679622706866283,12.679622706866283,0.033153455098870514,0.30666319736493086,2023-07-31,3,7,0,False,Літо
2023-07-31 04:00:00,12.458878885298986,10.458878885298986,0.085653723013906,0.26011128346467394,2023-07-31,4,7,0,False,Літо
2023-07-31 05:00:00,14.284272120724848,12.284272120724848,0.05991432818096059,0.38280619470707056,2023-07-31,5,7,0,False,Літо
2023-07-31 06:00:00,12.642153017403349,10.642153017403349,0.08296945006970581,0.49573912618858607,2023-07-31,6,7,0,False,Літо
2023-07-31 07:00:00,15.854756320810683,13.854756320810683,0.017132578115106985,0.8773758430400791,2023-07-31,7,7,0,False,Літо
2023-07-31 08:00:00,18.719052090417204,16.719052090417204,0.19389812178102767,1.059641733058612,2023-07-31,8,7,0,False,Літо
2023-07-31 09:00:00,15.424786438250253,13.424786438250253,0.2403167523509644,0.9862870135808084,2023-07-31,9,7,0,False,Літо
2023-07-31 10:00:00,19.731817205153614,17.731817205153614,0.0597222031911224,0.8937123968579216,2023-07-31,10,7,0,False,Літо
2023-07-31 11:00:00,20.031211276734954,18.031211276734954,0.03291012752286936,0.9025959673020663,2023-07-31,11,7,0,False,Літо
2023-07-31 12:00:00,20.082574911174877,18.082574911174877,0.01517924615395595,0.9524334418490491,2023-07-31,12,7,0,False,Літо
2023-07-31 13:00:00,21.90394692876183,19.90394692876183,0.1151269116806918,0.8195823020562829,2023-07-31,13,7,0,False,Літо
2023-07-31 14:00:00,19.999004048619234,17.999004048619234,0.03743034740309579,0.7603815503980836,2023-07-31,14,7,0,False,Літо
2023-07-31 15:00:00,21.491677702645624,19.491677702645624,0.2402831706007973,0.8219422101798209,2023-07-31,15,7,0,False,Літо
2023-07-31 16:00:00,15.512820968811932,13.512820968811932,0.11117354463972613,0.744147285295197,2023-07-31,16,7,0,False,Літо
2023-07-31 17:00:00,16.5659443599493,14.565944359949299,0.10375698487594327,1.1305134805561625,2023-07-31,17,7,0,False,Літо
2023-07-31 18:00:00,15.168933572779897,13.168933572779897,0.08196226469364579,1.3396018254065287,2023-07-31,18,7,0,False,Літо
2023-07-31 19:00:00,11.567395786977238,9.567395786977238,0.004685718996853049,1.2348932012616491,2023-07-31,19,7,0,False,Літо
2023-07-31 20:00:00,14.412590004182693,12.412590004182693,0.2687107572172344,1.053747036220373,2023-07-31,20,7,0,False,Літо
2023-07-31 21:00:00,16.113812705772897,14.113812705772897,0.09886934100593499,0.8049546880910712,2023-07-31,21,7,0,False,Літо
2023-07-31 22:00:00,10.635860832110147,8.635860832110147,0.5126380104246094,0.6832918980771695,2023-07-31,22,7,0,False,Літо
2023-07-31 23:00:00,11.180413045102194,9.180413045102194,0.07707982940506777,0.541139058946347,2023-07-31,23,7,0,False,Літо
2023-08-01 00:00:00,9.487553477412021,7.487553477412021,0.12382568150132356,0.32264494837099356,2023-08-01,0,8,1,False,Літо
2023-08-01 01:00:00,8.061718054521673,6.061718054521673,0.005785112674496622,0.10351555116379846,2023-08-01,1,8,1,False,Літо
2023-08-01 02:00:00,6.346868951255139,4.346868951255139,0.0998955686865054,0.05,2023-08-01,2,8,1,False,Літо
2023-08-01 03:00:00,9.371435653657898,7.3714356536578975,0.1446679860787324,0.22135703214685376,2023-08-01,3,8,1,False,Літо
2023-08-01 04:00:00,9.034599763877903,7.034599763877903,0.15073972281599157,0.3846454054969568,2023-08-01,4,8,1,False,Літо
2023-08-01 05:00:00,16.432625456386997,14.432625456386997,0.14701615324047615,0.25200504268075813,2023-08-01,5,8,1,False,Літо
2023-08-01 06:00:00,14.088297137934887,12.088297137934887,0.025654862361867432,0.5823740633894565,2023-08-01,6,8,1,False,Літо
2023-08-01 07:00:00,14.920773093199628,12.920773093199628,0.3704946951992251,0.9396414360629868,2023-08-01,7,8,1,False,Літо
2023-08-01 08:00:00,18.59682417535698,16.59682417535698,0.5335421411412277,1.1275103411922756,2023-08-01,8,8,1,False,Літо
2023-08-01 09:00:00,15.610548226002328,13.610548226002328,0.007860593841272502,1.046710716933927,2023-08-01,9,8,1,False,Літо
2023-08-01 10:00:00,17.114915468694456,15.114915468694456,0.27558719935800696,0.7544900369573085,2023-08-01,10,8,1,False,Літо
2023-08-01 11:00:00,19.284290195723948,17.284290195723948,0.034171482704070756,0.8967928629468491,2023-08-01,11,8,1,False,Літо
2023-08-01 12:00:00,21.37605450862833,19.37605450862833,0.11688762303936429,0.9152629225784992,2023-08-01,12,8,1,False,Літо
2023-08-01 13:00:00,20.151515747564282,18.151515747564282,0.04126572910659382,0.8508362590049969,2023-08-01,13,8,1,False,Літо
2023-08-01 14:00:00,19.145293829735326,17.145293829735326,0.343437130280823,0.7596528485692284,2023-08-01,14,8,1,False,Літо
2023-08-01 15:00:00,18.010285902186137,16.010285902186137,0.010703286692860635,0.834344052460393,2023-08-01,15,8,1,False,Літо
2023-08-01 16:00:00,17.61898823683492,15.61898823683492,0.06886509377389845,0.7791399206466245,2023-08-01,16,8,1,False,Літо
2023-08-01 17:00:00,16.015917561552477,14.015917561552477,0.05586998434393153,0.9786837570423266,2023-08-01,17,8,1,False,Літо
2023-08-01 18:00:00,12.258571976227497,10.258571976227497,0.03945599643398792,1.1504510122950284,2023-08-01,18,8,1,False,Літо
2023-08-01 19:00:00,13.116579743535068,11.116579743535068,0.10371428216131812,1.1191024347400373,2023-08-01,19,8,1,False,Літо
2023-08-01 20:00:00,9.67113920794586,7.67113920794586,0.014047630240445533,1.0299647723749905,2023-08-01,20,8,1,False,Літо
2023-08-01 21:00:00,10.945147705650275,8.945147705650275,0.12611162234560597,0.7761013477045069,2023-08-01,21,8,1,False,Літо
2023-08-01 22:00:00,9.027093623882692,7.027093623882692,0.3942076305860318,0.6429241189679638,2023-08-01,22,8,1,False,Літо
2023-08-01 23:00:00,14.567650639901748,12.567650639901748,0.16324952744275456,0.329960395208093,2023-08-01,23,8,1,False,Літо
2023-08-02 00:00:00,9.238727758277943,7.238727758277943,0.19662325271727074,0.36837682722643716,2023-08-02,0,8,2,False,Літо
2023-08-02 01:00:00,6.680408261812848,4.680408261812848,0.04457196748631992,0.20504895156846709,2023-08-02,1,8,2,False,Літо
2023-08-02 02:00:00,9.720029085505322,7.720029085505322,0.03928746118202196,0.12643219650521623,2023-08-02,2,8,2,False,Літо
2023-08-02 03:00:00,11.821700111124404,9.821700111124404,0.07278387435713178,0.2150501892495253,2023-08-02,3,8,2,False,Літо
2023-08-02 04:00:00,15.165244418086413,13.165244418086413,0.004680508125128268,0.10241796572815107,2023-08-02,4,8,2,False,Літо
2023-08-02 05:00:00,11.845516500391327,9.845516500391327,0.2906954921852454,0.384270446574057,2023-08-02,5,8,2,False,Літо
2023-08-02 06:00:00,11.153660577734087,9.153660577734087,0.015523396822454011,0.5981389295503634,2023-08-02,6,8,2,False,Літо
2023-08-02 07:00:00,17.246285774155933,15.246285774155933,0.2333178733927849,1.0554699397534222,2023-08-02,7,8,2,False,Літо
2023-08-02 08:00:00,14.057319113982064,12.057319113982064,0.008728292876595515,1.1402219211712845,2023-08-02,8,8,2,False,Літо
2023-08-02 09:00:00,16.981739548699135,14.981739548699135,0.17294887357701466,0.9281439388084676,2023-08-02,9,8,2,False,Літо
2023-08-02 10:00:00,18.133402573681572,16.133402573681572,0.016483045298528537,0.9248494956953166,2023-08-02,10,8,2,False,Літо
2023-08-02 11:00:00,19.00887875062649,17.00887875062649,0.003887765066107954,0.895232694734827,2023-08-02,11,8,2,False,Літо
2023-08-02 12:00:00,20.696845439930037,18.696845439930037,0.12711439442432512,1.0048449470130134,2023-08-02,12,8,2,False,Літо
2023-08-02 13:00:00,17.78087709265393,15.780877092653931,0.03288726073391791,0.5754686408122313,2023-08-02,13,8,2,False,Літо
2023-08-02 14:00:00,18.10118504037004,16.10118504037004,0.12534997746155663,0.6987125305187639,2023-08-02,14,8,2,False,Літо
2023-08-02 15:00:00,17.825509725815326,15.825509725815326,0.08098725892647822,0.7230528091926705,2023-08-02,15,8,2,False,Літо
2023-08-02 16:00:00,17.117712440818945,15.117712440818945,0.01151947022919578,0.952115848536342,2023-08-02,16,8,2,False,Літо
